frame_id	uniform	linear_index
1.360000000000000000e+02	8.368200836820083180e-04	1.903135976266774805e-04
1.370000000000000000e+02	8.368200836820083180e-04	1.917129623151089433e-04
1.380000000000000000e+02	8.368200836820083180e-04	1.931123270035404061e-04
1.390000000000000000e+02	8.368200836820083180e-04	1.945116916919718418e-04
1.400000000000000000e+02	8.368200836820083180e-04	1.959110563804033046e-04
1.410000000000000000e+02	8.368200836820083180e-04	1.973104210688347404e-04
1.420000000000000000e+02	8.368200836820083180e-04	1.987097857572662032e-04
1.430000000000000000e+02	8.368200836820083180e-04	2.001091504456976660e-04
1.440000000000000000e+02	8.368200836820083180e-04	2.015085151341291017e-04
1.450000000000000000e+02	8.368200836820083180e-04	2.029078798225605646e-04
1.460000000000000000e+02	8.368200836820083180e-04	2.043072445109920003e-04
1.470000000000000000e+02	8.368200836820083180e-04	2.057066091994234631e-04
1.480000000000000000e+02	8.368200836820083180e-04	2.071059738878549259e-04
1.490000000000000000e+02	8.368200836820083180e-04	2.085053385762863616e-04
1.500000000000000000e+02	8.368200836820083180e-04	2.099047032647178245e-04
1.510000000000000000e+02	8.368200836820083180e-04	2.113040679531492602e-04
1.520000000000000000e+02	8.368200836820083180e-04	2.127034326415807230e-04
1.530000000000000000e+02	8.368200836820083180e-04	2.141027973300121858e-04
1.540000000000000000e+02	8.368200836820083180e-04	2.155021620184436216e-04
1.550000000000000000e+02	8.368200836820083180e-04	2.169015267068750844e-04
1.560000000000000000e+02	8.368200836820083180e-04	2.183008913953065201e-04
1.570000000000000000e+02	8.368200836820083180e-04	2.197002560837379829e-04
1.580000000000000000e+02	8.368200836820083180e-04	2.210996207721694458e-04
1.590000000000000000e+02	8.368200836820083180e-04	2.224989854606008815e-04
1.600000000000000000e+02	8.368200836820083180e-04	2.238983501490323443e-04
1.610000000000000000e+02	8.368200836820083180e-04	2.252977148374637800e-04
1.620000000000000000e+02	8.368200836820083180e-04	2.266970795258952428e-04
1.630000000000000000e+02	8.368200836820083180e-04	2.280964442143267057e-04
1.640000000000000000e+02	8.368200836820083180e-04	2.294958089027581414e-04
1.650000000000000000e+02	8.368200836820083180e-04	2.308951735911896042e-04
1.660000000000000000e+02	8.368200836820083180e-04	2.322945382796210399e-04
1.670000000000000000e+02	8.368200836820083180e-04	2.336939029680525028e-04
1.680000000000000000e+02	8.368200836820083180e-04	2.350932676564839656e-04
1.690000000000000000e+02	8.368200836820083180e-04	2.364926323449154013e-04
1.700000000000000000e+02	8.368200836820083180e-04	2.378919970333468641e-04
1.710000000000000000e+02	8.368200836820083180e-04	2.392913617217782998e-04
1.720000000000000000e+02	8.368200836820083180e-04	2.406907264102097627e-04
1.730000000000000000e+02	8.368200836820083180e-04	2.420900910986412255e-04
1.740000000000000000e+02	8.368200836820083180e-04	2.434894557870726612e-04
1.750000000000000000e+02	8.368200836820083180e-04	2.448888204755041240e-04
1.760000000000000000e+02	8.368200836820083180e-04	2.462881851639355598e-04
1.770000000000000000e+02	8.368200836820083180e-04	2.476875498523670497e-04
1.780000000000000000e+02	8.368200836820083180e-04	2.490869145407984854e-04
1.790000000000000000e+02	8.368200836820083180e-04	2.504862792292299211e-04
1.800000000000000000e+02	8.368200836820083180e-04	2.518856439176613568e-04
1.810000000000000000e+02	8.368200836820083180e-04	2.532850086060928468e-04
1.820000000000000000e+02	8.368200836820083180e-04	2.546843732945242825e-04
1.830000000000000000e+02	8.368200836820083180e-04	2.560837379829557182e-04
1.840000000000000000e+02	8.368200836820083180e-04	2.574831026713872081e-04
1.850000000000000000e+02	8.368200836820083180e-04	2.588824673598186439e-04
1.860000000000000000e+02	8.368200836820083180e-04	2.602818320482500796e-04
1.870000000000000000e+02	8.368200836820083180e-04	2.616811967366815695e-04
1.880000000000000000e+02	8.368200836820083180e-04	2.630805614251130052e-04
1.890000000000000000e+02	8.368200836820083180e-04	2.644799261135444409e-04
1.900000000000000000e+02	8.368200836820083180e-04	2.658792908019758767e-04
1.910000000000000000e+02	8.368200836820083180e-04	2.672786554904073666e-04
1.920000000000000000e+02	8.368200836820083180e-04	2.686780201788388023e-04
1.930000000000000000e+02	8.368200836820083180e-04	2.700773848672702380e-04
1.940000000000000000e+02	8.368200836820083180e-04	2.714767495557017280e-04
1.950000000000000000e+02	8.368200836820083180e-04	2.728761142441331637e-04
1.960000000000000000e+02	8.368200836820083180e-04	2.742754789325645994e-04
1.970000000000000000e+02	8.368200836820083180e-04	2.756748436209960893e-04
1.980000000000000000e+02	8.368200836820083180e-04	2.770742083094275251e-04
1.990000000000000000e+02	8.368200836820083180e-04	2.784735729978589608e-04
2.000000000000000000e+02	8.368200836820083180e-04	2.798729376862904507e-04
2.010000000000000000e+02	8.368200836820083180e-04	2.812723023747218864e-04
2.020000000000000000e+02	8.368200836820083180e-04	2.826716670631533221e-04
2.030000000000000000e+02	8.368200836820083180e-04	2.840710317515847579e-04
2.040000000000000000e+02	8.368200836820083180e-04	2.854703964400162478e-04
2.050000000000000000e+02	8.368200836820083180e-04	2.868697611284476835e-04
2.060000000000000000e+02	8.368200836820083180e-04	2.882691258168791192e-04
2.070000000000000000e+02	8.368200836820083180e-04	2.896684905053106092e-04
2.080000000000000000e+02	8.368200836820083180e-04	2.910678551937420449e-04
2.090000000000000000e+02	8.368200836820083180e-04	2.924672198821734806e-04
2.100000000000000000e+02	8.368200836820083180e-04	2.938665845706049705e-04
2.110000000000000000e+02	8.368200836820083180e-04	2.952659492590364062e-04
2.120000000000000000e+02	8.368200836820083180e-04	2.966653139474678420e-04
2.130000000000000000e+02	8.368200836820083180e-04	2.980646786358992777e-04
2.140000000000000000e+02	8.368200836820083180e-04	2.994640433243307676e-04
2.150000000000000000e+02	8.368200836820083180e-04	3.008634080127622033e-04
2.160000000000000000e+02	8.368200836820083180e-04	3.022627727011936391e-04
2.170000000000000000e+02	8.368200836820083180e-04	3.036621373896251290e-04
2.180000000000000000e+02	8.368200836820083180e-04	3.050615020780565647e-04
2.190000000000000000e+02	8.368200836820083180e-04	3.064608667664880004e-04
2.200000000000000000e+02	8.368200836820083180e-04	3.078602314549194903e-04
2.210000000000000000e+02	8.368200836820083180e-04	3.092595961433509261e-04
2.220000000000000000e+02	8.368200836820083180e-04	3.106589608317823618e-04
2.230000000000000000e+02	8.368200836820083180e-04	3.120583255202137975e-04
2.240000000000000000e+02	8.368200836820083180e-04	3.134576902086452874e-04
2.250000000000000000e+02	8.368200836820083180e-04	3.148570548970767232e-04
2.260000000000000000e+02	8.368200836820083180e-04	3.162564195855081589e-04
2.270000000000000000e+02	8.368200836820083180e-04	3.176557842739396488e-04
2.280000000000000000e+02	8.368200836820083180e-04	3.190551489623710845e-04
2.290000000000000000e+02	8.368200836820083180e-04	3.204545136508025202e-04
2.300000000000000000e+02	8.368200836820083180e-04	3.218538783392340102e-04
2.310000000000000000e+02	8.368200836820083180e-04	3.232532430276654459e-04
2.320000000000000000e+02	8.368200836820083180e-04	3.246526077160968816e-04
2.330000000000000000e+02	8.368200836820083180e-04	3.260519724045283173e-04
2.340000000000000000e+02	8.368200836820083180e-04	3.274513370929598073e-04
2.350000000000000000e+02	8.368200836820083180e-04	3.288507017813912430e-04
2.360000000000000000e+02	8.368200836820083180e-04	3.302500664698226787e-04
2.370000000000000000e+02	8.368200836820083180e-04	3.316494311582541686e-04
2.380000000000000000e+02	8.368200836820083180e-04	3.330487958466856043e-04
2.390000000000000000e+02	8.368200836820083180e-04	3.344481605351170401e-04
2.400000000000000000e+02	8.368200836820083180e-04	3.358475252235485300e-04
2.410000000000000000e+02	8.368200836820083180e-04	3.372468899119799657e-04
2.420000000000000000e+02	8.368200836820083180e-04	3.386462546004114014e-04
2.430000000000000000e+02	8.368200836820083180e-04	3.400456192888428914e-04
2.440000000000000000e+02	8.368200836820083180e-04	3.414449839772743271e-04
2.450000000000000000e+02	8.368200836820083180e-04	3.428443486657057628e-04
2.460000000000000000e+02	8.368200836820083180e-04	3.442437133541371985e-04
2.470000000000000000e+02	8.368200836820083180e-04	3.456430780425686885e-04
2.480000000000000000e+02	8.368200836820083180e-04	3.470424427310001242e-04
2.490000000000000000e+02	8.368200836820083180e-04	3.484418074194315599e-04
2.500000000000000000e+02	8.368200836820083180e-04	3.498411721078630498e-04
2.510000000000000000e+02	8.368200836820083180e-04	3.512405367962944855e-04
2.520000000000000000e+02	8.368200836820083180e-04	3.526399014847259213e-04
2.530000000000000000e+02	8.368200836820083180e-04	3.540392661731574112e-04
2.540000000000000000e+02	8.368200836820083180e-04	3.554386308615888469e-04
2.550000000000000000e+02	8.368200836820083180e-04	3.568379955500202826e-04
2.560000000000000000e+02	8.368200836820083180e-04	3.582373602384517183e-04
2.570000000000000000e+02	8.368200836820083180e-04	3.596367249268832083e-04
2.580000000000000000e+02	8.368200836820083180e-04	3.610360896153146440e-04
2.590000000000000000e+02	8.368200836820083180e-04	3.624354543037460797e-04
2.600000000000000000e+02	8.368200836820083180e-04	3.638348189921775696e-04
2.610000000000000000e+02	8.368200836820083180e-04	3.652341836806090054e-04
2.620000000000000000e+02	8.368200836820083180e-04	3.666335483690404411e-04
2.630000000000000000e+02	8.368200836820083180e-04	3.680329130574719310e-04
2.640000000000000000e+02	8.368200836820083180e-04	3.694322777459033667e-04
2.650000000000000000e+02	8.368200836820083180e-04	3.708316424343348025e-04
2.660000000000000000e+02	8.368200836820083180e-04	3.722310071227662382e-04
2.670000000000000000e+02	8.368200836820083180e-04	3.736303718111977281e-04
2.680000000000000000e+02	8.368200836820083180e-04	3.750297364996291638e-04
2.690000000000000000e+02	8.368200836820083180e-04	3.764291011880605995e-04
2.700000000000000000e+02	8.368200836820083180e-04	3.778284658764920895e-04
2.710000000000000000e+02	8.368200836820083180e-04	3.792278305649235252e-04
2.720000000000000000e+02	8.368200836820083180e-04	3.806271952533549609e-04
2.730000000000000000e+02	8.368200836820083180e-04	3.820265599417864508e-04
2.740000000000000000e+02	8.368200836820083180e-04	3.834259246302178866e-04
2.750000000000000000e+02	8.368200836820083180e-04	3.848252893186493223e-04
2.760000000000000000e+02	8.368200836820083180e-04	3.862246540070808122e-04
2.770000000000000000e+02	8.368200836820083180e-04	3.876240186955122479e-04
2.780000000000000000e+02	8.368200836820083180e-04	3.890233833839436836e-04
2.790000000000000000e+02	8.368200836820083180e-04	3.904227480723751194e-04
2.800000000000000000e+02	8.368200836820083180e-04	3.918221127608066093e-04
2.810000000000000000e+02	8.368200836820083180e-04	3.932214774492380450e-04
2.820000000000000000e+02	8.368200836820083180e-04	3.946208421376694807e-04
2.830000000000000000e+02	8.368200836820083180e-04	3.960202068261009707e-04
2.840000000000000000e+02	8.368200836820083180e-04	3.974195715145324064e-04
2.850000000000000000e+02	8.368200836820083180e-04	3.988189362029638421e-04
2.860000000000000000e+02	8.368200836820083180e-04	4.002183008913953320e-04
2.870000000000000000e+02	8.368200836820083180e-04	4.016176655798267678e-04
2.880000000000000000e+02	8.368200836820083180e-04	4.030170302682582035e-04
2.890000000000000000e+02	8.368200836820083180e-04	4.044163949566896392e-04
2.900000000000000000e+02	8.368200836820083180e-04	4.058157596451211291e-04
2.910000000000000000e+02	8.368200836820083180e-04	4.072151243335525648e-04
2.920000000000000000e+02	8.368200836820083180e-04	4.086144890219840006e-04
2.930000000000000000e+02	8.368200836820083180e-04	4.100138537104154905e-04
2.940000000000000000e+02	8.368200836820083180e-04	4.114132183988469262e-04
2.950000000000000000e+02	8.368200836820083180e-04	4.128125830872783619e-04
2.960000000000000000e+02	8.368200836820083180e-04	4.142119477757098519e-04
2.970000000000000000e+02	8.368200836820083180e-04	4.156113124641412876e-04
2.980000000000000000e+02	8.368200836820083180e-04	4.170106771525727233e-04
2.990000000000000000e+02	8.368200836820083180e-04	4.184100418410041590e-04
3.000000000000000000e+02	8.368200836820083180e-04	4.198094065294356489e-04
3.010000000000000000e+02	8.368200836820083180e-04	4.212087712178670847e-04
3.020000000000000000e+02	8.368200836820083180e-04	4.226081359062985204e-04
3.030000000000000000e+02	8.368200836820083180e-04	4.240075005947300103e-04
3.040000000000000000e+02	8.368200836820083180e-04	4.254068652831614460e-04
3.050000000000000000e+02	8.368200836820083180e-04	4.268062299715928818e-04
3.060000000000000000e+02	8.368200836820083180e-04	4.282055946600243717e-04
3.070000000000000000e+02	8.368200836820083180e-04	4.296049593484558074e-04
3.080000000000000000e+02	8.368200836820083180e-04	4.310043240368872431e-04
3.090000000000000000e+02	8.368200836820083180e-04	4.324036887253186788e-04
3.100000000000000000e+02	8.368200836820083180e-04	4.338030534137501688e-04
3.110000000000000000e+02	8.368200836820083180e-04	4.352024181021816045e-04
3.120000000000000000e+02	8.368200836820083180e-04	4.366017827906130402e-04
3.130000000000000000e+02	8.368200836820083180e-04	4.380011474790445301e-04
3.140000000000000000e+02	8.368200836820083180e-04	4.394005121674759659e-04
3.150000000000000000e+02	8.368200836820083180e-04	4.407998768559074016e-04
3.160000000000000000e+02	8.368200836820083180e-04	4.421992415443388915e-04
3.170000000000000000e+02	8.368200836820083180e-04	4.435986062327703272e-04
3.180000000000000000e+02	8.368200836820083180e-04	4.449979709212017629e-04
3.190000000000000000e+02	8.368200836820083180e-04	4.463973356096332529e-04
3.200000000000000000e+02	8.368200836820083180e-04	4.477967002980646886e-04
3.210000000000000000e+02	8.368200836820083180e-04	4.491960649864961243e-04
3.220000000000000000e+02	8.368200836820083180e-04	4.505954296749275600e-04
3.230000000000000000e+02	8.368200836820083180e-04	4.519947943633590500e-04
3.240000000000000000e+02	8.368200836820083180e-04	4.533941590517904857e-04
3.250000000000000000e+02	8.368200836820083180e-04	4.547935237402219214e-04
3.260000000000000000e+02	8.368200836820083180e-04	4.561928884286534113e-04
3.270000000000000000e+02	8.368200836820083180e-04	4.575922531170848470e-04
3.280000000000000000e+02	8.368200836820083180e-04	4.589916178055162828e-04
3.290000000000000000e+02	8.368200836820083180e-04	4.603909824939477727e-04
3.300000000000000000e+02	8.368200836820083180e-04	4.617903471823792084e-04
3.310000000000000000e+02	8.368200836820083180e-04	4.631897118708106441e-04
3.320000000000000000e+02	8.368200836820083180e-04	4.645890765592420799e-04
3.330000000000000000e+02	8.368200836820083180e-04	4.659884412476735698e-04
3.340000000000000000e+02	8.368200836820083180e-04	4.673878059361050055e-04
3.350000000000000000e+02	8.368200836820083180e-04	4.687871706245364412e-04
3.360000000000000000e+02	8.368200836820083180e-04	4.701865353129679312e-04
3.370000000000000000e+02	8.368200836820083180e-04	4.715859000013993669e-04
3.380000000000000000e+02	8.368200836820083180e-04	4.729852646898308026e-04
3.390000000000000000e+02	8.368200836820083180e-04	4.743846293782622925e-04
3.400000000000000000e+02	8.368200836820083180e-04	4.757839940666937282e-04
3.410000000000000000e+02	8.368200836820083180e-04	4.771833587551251640e-04
3.420000000000000000e+02	8.368200836820083180e-04	4.785827234435565997e-04
3.430000000000000000e+02	8.368200836820083180e-04	4.799820881319880896e-04
3.440000000000000000e+02	8.368200836820083180e-04	4.813814528204195253e-04
3.450000000000000000e+02	8.368200836820083180e-04	4.827808175088509610e-04
3.460000000000000000e+02	8.368200836820083180e-04	4.841801821972824510e-04
3.470000000000000000e+02	8.368200836820083180e-04	4.855795468857138867e-04
3.480000000000000000e+02	8.368200836820083180e-04	4.869789115741453224e-04
3.490000000000000000e+02	8.368200836820083180e-04	4.883782762625767581e-04
3.500000000000000000e+02	8.368200836820083180e-04	4.897776409510082481e-04
3.510000000000000000e+02	8.368200836820083180e-04	4.911770056394397380e-04
3.520000000000000000e+02	8.368200836820083180e-04	4.925763703278711195e-04
3.530000000000000000e+02	8.368200836820083180e-04	4.939757350163026094e-04
3.540000000000000000e+02	8.368200836820083180e-04	4.953750997047340994e-04
3.550000000000000000e+02	8.368200836820083180e-04	4.967744643931654809e-04
3.560000000000000000e+02	8.368200836820083180e-04	4.981738290815969708e-04
3.570000000000000000e+02	8.368200836820083180e-04	4.995731937700284607e-04
3.580000000000000000e+02	8.368200836820083180e-04	5.009725584584598422e-04
3.590000000000000000e+02	8.368200836820083180e-04	5.023719231468913322e-04
3.600000000000000000e+02	8.368200836820083180e-04	5.037712878353227137e-04
3.610000000000000000e+02	8.368200836820083180e-04	5.051706525237542036e-04
3.620000000000000000e+02	8.368200836820083180e-04	5.065700172121856935e-04
3.630000000000000000e+02	8.368200836820083180e-04	5.079693819006170750e-04
3.640000000000000000e+02	8.368200836820083180e-04	5.093687465890485650e-04
3.650000000000000000e+02	8.368200836820083180e-04	5.107681112774800549e-04
3.660000000000000000e+02	8.368200836820083180e-04	5.121674759659114364e-04
3.670000000000000000e+02	8.368200836820083180e-04	5.135668406543429263e-04
3.680000000000000000e+02	8.368200836820083180e-04	5.149662053427744163e-04
3.690000000000000000e+02	8.368200836820083180e-04	5.163655700312057978e-04
3.700000000000000000e+02	8.368200836820083180e-04	5.177649347196372877e-04
3.710000000000000000e+02	8.368200836820083180e-04	5.191642994080687776e-04
3.720000000000000000e+02	8.368200836820083180e-04	5.205636640965001592e-04
3.730000000000000000e+02	8.368200836820083180e-04	5.219630287849316491e-04
3.740000000000000000e+02	8.368200836820083180e-04	5.233623934733631390e-04
3.750000000000000000e+02	8.368200836820083180e-04	5.247617581617945205e-04
3.760000000000000000e+02	8.368200836820083180e-04	5.261611228502260105e-04
3.770000000000000000e+02	8.368200836820083180e-04	5.275604875386575004e-04
3.780000000000000000e+02	8.368200836820083180e-04	5.289598522270888819e-04
3.790000000000000000e+02	8.368200836820083180e-04	5.303592169155203718e-04
3.800000000000000000e+02	8.368200836820083180e-04	5.317585816039517533e-04
3.810000000000000000e+02	8.368200836820083180e-04	5.331579462923832433e-04
3.820000000000000000e+02	8.368200836820083180e-04	5.345573109808147332e-04
3.830000000000000000e+02	8.368200836820083180e-04	5.359566756692461147e-04
3.840000000000000000e+02	8.368200836820083180e-04	5.373560403576776046e-04
3.850000000000000000e+02	8.368200836820083180e-04	5.387554050461090946e-04
3.860000000000000000e+02	8.368200836820083180e-04	5.401547697345404761e-04
3.870000000000000000e+02	8.368200836820083180e-04	5.415541344229719660e-04
3.880000000000000000e+02	8.368200836820083180e-04	5.429534991114034559e-04
